U278D83|Corrupted Data Received In PinionSteerAgGroup Bus Signal / Message Failures Value of signal protection calculation incorrect;
U278E83|Corrupted Data Received In FrntRdrSts  Bus Signal / Message Failures Value of signal protection calculation incorrect;
U278F83|Corrupted Data Received In FrntSideRdrLeSts  Bus Signal / Message Failures Value of signal protection calculation incorrect;
U279083|Corrupted Data Received In FrntSideRdrRiSts  Bus Signal / Message Failures Value of signal protection calculation incorrect;
U279183|Corrupted Data Received In ReSideRdrLeSts  Bus Signal / Message Failures Value of signal protection calculation incorrect;
U279283|Corrupted Data Received In ReSideRdrRiSts  Bus Signal / Message Failures Value of signal protection calculation incorrect;
U279383|Corrupted Data Received In CamSts Bus Signal / Message Failures Value of signal protection calculation incorrect;
U279483|Corrupted Data Received In EyeOnRoad  Bus Signal / Message Failures Value of signal protection calculation incorrect;
U279583|Corrupted Data Received In ADL3LatCtrlSts Bus Signal / Message Failures Value of signal protection calculation incorrect;
U279683|Corrupted Data Received In ADL3LgtCtrlSts Bus Signal / Message Failures Value of signal protection calculation incorrect;
U279783|Corrupted Data Received In DrvrDecelReq Bus Signal / Message Failures Value of signal protection calculation incorrect;
U2C4481|Invalid Data Received in PinionSteerAg1/PinionSteerAg1 Bus Signal / Message Failures Invalid serial data received;
U2C4581|Invalid Data Received in PinionSteerAgSpd1/PinionSteerAgSpd1 Bus Signal / Message Failures Invalid serial data received;
U2C4681|Invalid Data Received in SteerWhlTq/SteerWhlTq Bus Signal / Message Failures Invalid serial data received;
U2C4A81|Invalid Data Received in ADataRawSafe/ALat Bus Signal / Message Failures Invalid serial data received;
U2C4B81|Invalid Data Received in ADataRawSafe/ALgt Bus Signal / Message Failures Invalid serial data received;
U2C4E81|Invalid Data Received in AgDataRawSafe/YawRate Bus Signal / Message Failures Invalid serial data received;
U2C5081|Invalid Data Received in AsyDataWithCmpSafe/ALatWithCmp Bus Signal / Message Failures Invalid serial data received;
U2C5281|Invalid Data Received in AsyDataWithCmpSafe/YawRateWithCmp Bus Signal / Message Failures Invalid serial data received;
U2C5581|Invalid Data Received in ALgtStdFromWhlSpdSafe/ALgtStdFromWhlSpd Bus Signal / Message Failures Invalid serial data received;
U2C5681|Invalid Data Received in BrkPedlPsd/BrkPedlPsd Bus Signal / Message Failures Invalid serial data received;
U2C5881|Invalid Data Received in VehSpdLgtSafe/VehSpdLgt Bus Signal / Message Failures Invalid serial data received;
U2C5A92|Invalid Data Received in SftySigGroupFromHmiSafe/StfyHmiDend Component Failures Performance or incorrect operation;
U2C6292|Invalid Data Received in VehDynCtrlStsForALgtCmft/VehDynCtrlStsDend Component Failures Performance or incorrect operation;
U2C7292|Invalid Data Received in SteerServoSts Component Failures Performance or incorrect operation;
U2C7392|Invalid Data Received in EscSt Component Failures Performance or incorrect operation;
U2C8D92|Invalid Data Received in HznSplyElectcSts Component Failures Performance or incorrect operation;
U2CD981|Invalid Data Received in WhlVAgrFrntLeQf Bus Signal / Message Failures Invalid serial data received;
U2D3483|Corrupted Data Received in BrkPedlPsd Bus Signal / Message Failures Value of signal protection calculation incorrect;
U2D4283|Corrupted Data Received in ADataRawSafe Bus Signal / Message Failures Value of signal protection calculation incorrect;
U2D4383|Corrupted Data Received in AgDataRawSafe Bus Signal / Message Failures Value of signal protection calculation incorrect;
U2D4483|Corrupted Data Received in AsyDataWithCmpSafe Bus Signal / Message Failures Value of signal protection calculation incorrect;
U2D5483|Corrupted Data Received in ALgtStdFromWhlSpdSafe Bus Signal / Message Failures Value of signal protection calculation incorrect;
U2D5A83|Corrupted Data Received in VehModMngtGlbSafe1 Bus Signal / Message Failures Value of signal protection calculation incorrect;
U2D5C83|Corrupted Data Received in EscSt Bus Signal / Message Failures Value of signal protection calculation incorrect;
U2E0368|ECU Supply Voltage Too High  Algorithm Based Failures Event information;
U2E0468|ECU Supply Voltage Too Low Algorithm Based Failures Event information;
U2E0B68|ECU Supply Voltage B Too High Algorithm Based Failures Event information;
U2E0C68|ECU Supply Voltage B Too Low Algorithm Based Failures Event information;
U2F0100|ASDM-PHY1 SQI  value to low  ;
U2F6900|TLF_PreReg_UV fault  ;
U300362|Supply Voltage Algorithm Based Failures Signal compare failure;
